invoice_date,product,region,retailer,sales_method,state,price_per_unit,total,units_sold
"January 24, 2021",Women's Athletic Footwear,West,Foot Locker,In-store,Wyoming,40,800,20
"January 24, 2021",Women's Street Footwear,West,Foot Locker,In-store,Wyoming,40,"1,400",35
"February 24, 2021",Women's Street Footwear,West,Foot Locker,In-store,Wyoming,40,"1,400",35
"May 25, 2021",Men's Apparel,West,West Gear,In-store,Oregon,45,788,18
"February 24, 2021",Men's Apparel,West,West Gear,In-store,Oregon,45,563,13
"April 24, 2021",Men's Apparel,West,West Gear,In-store,Oregon,50,625,13
"March 23, 2021",Men's Apparel,West,West Gear,In-store,Oregon,55,550,10
"October 24, 2021",Men's Apparel,West,West Gear,In-store,Oregon,55,"1,650",30
"September 25, 2021",Men's Apparel,West,West Gear,In-store,Oregon,60,"1,350",23
"August 24, 2021",Men's Apparel,West,West Gear,In-store,Oregon,70,"2,975",43
"November 24, 2021",Men's Apparel,West,West Gear,In-store,Oregon,75,"3,188",43
"December 23, 2021",Men's Apparel,West,West Gear,In-store,Oregon,80,"3,800",48
"June 24, 2021",Men's Apparel,West,West Gear,In-store,Oregon,90,"3,600",40
"July 23, 2021",Men's Apparel,West,West Gear,In-store,Oregon,90,"5,400",60
"January 17, 2021",Men's Apparel,West,West Gear,In-store,Oregon,50,"1,000",20
"January 24, 2021",Men's Apparel,West,West Gear,In-store,Utah,45,675,15
"March 23, 2021",Men's Athletic Footwear,West,West Gear,In-store,Oregon,50,"1,625",33
"November 24, 2021",Men's Athletic Footwear,West,West Gear,In-store,Oregon,50,"3,250",65
"May 25, 2021",Men's Athletic Footwear,West,West Gear,In-store,Oregon,55,"1,925",35
"September 25, 2021",Men's Athletic Footwear,West,West Gear,In-store,Oregon,55,"2,475",45
"October 24, 2021",Men's Athletic Footwear,West,West Gear,In-store,Oregon,55,"2,888",53
"April 24, 2021",Men's Athletic Footwear,West,West Gear,In-store,Oregon,60,"1,650",28
"June 24, 2021",Men's Athletic Footwear,West,West Gear,In-store,Oregon,65,"4,225",65
"December 23, 2021",Men's Athletic Footwear,West,West Gear,In-store,Oregon,75,"5,625",75
"August 24, 2021",Men's Athletic Footwear,West,West Gear,In-store,Oregon,80,"6,200",78
"July 23, 2021",Men's Athletic Footwear,West,West Gear,In-store,Oregon,90,"6,300",70
"January 17, 2021",Men's Athletic Footwear,West,West Gear,In-store,Oregon,45,"1,800",40
"February 17, 2021",Men's Athletic Footwear,West,West Gear,In-store,Oregon,45,"1,800",40
"January 24, 2021",Men's Athletic Footwear,West,West Gear,In-store,Utah,40,"1,400",35
"February 24, 2021",Men's Athletic Footwear,West,West Gear,In-store,Utah,40,"1,400",35
"October 24, 2021",Men's Street Footwear,West,West Gear,In-store,Oregon,40,"1,400",35
"March 23, 2021",Men's Street Footwear,West,West Gear,In-store,Oregon,40,"1,900",48
"November 24, 2021",Men's Street Footwear,West,West Gear,In-store,Oregon,45,"2,588",58
"May 25, 2021",Men's Street Footwear,West,West Gear,In-store,Oregon,50,"2,500",50
"September 25, 2021",Men's Street Footwear,West,West Gear,In-store,Oregon,50,"2,250",45
"June 24, 2021",Men's Street Footwear,West,West Gear,In-store,Oregon,55,"4,263",78
"April 24, 2021",Men's Street Footwear,West,West Gear,In-store,Oregon,55,"2,613",48
"December 23, 2021",Men's Street Footwear,West,West Gear,In-store,Oregon,65,"4,875",75
"July 23, 2021",Men's Street Footwear,West,West Gear,In-store,Oregon,85,"7,225",85
"August 24, 2021",Men's Street Footwear,West,West Gear,In-store,Oregon,90,"7,200",80
"January 17, 2021",Men's Street Footwear,West,West Gear,In-store,Oregon,35,"1,400",40
"February 17, 2021",Men's Street Footwear,West,West Gear,In-store,Oregon,35,"1,750",50
"January 24, 2021",Men's Street Footwear,West,West Gear,In-store,Utah,30,"1,050",35
"February 24, 2021",Men's Street Footwear,West,West Gear,In-store,Utah,30,"1,350",45
"February 24, 2021",Women's Apparel,West,West Gear,In-store,Oregon,40,"1,300",33
"September 25, 2021",Women's Apparel,West,West Gear,In-store,Oregon,45,"1,125",25
"March 23, 2021",Women's Apparel,West,West Gear,In-store,Oregon,50,"1,500",30
"May 25, 2021",Women's Apparel,West,West Gear,In-store,Oregon,60,"3,150",53
"October 24, 2021",Women's Apparel,West,West Gear,In-store,Oregon,60,"2,100",35
"April 24, 2021",Women's Apparel,West,West Gear,In-store,Oregon,65,"1,950",30
"August 24, 2021",Women's Apparel,West,West Gear,In-store,Oregon,75,"1,875",25
"November 24, 2021",Women's Apparel,West,West Gear,In-store,Oregon,80,"4,400",55
"December 23, 2021",Women's Apparel,West,West Gear,In-store,Oregon,85,"4,888",58
"July 23, 2021",Women's Apparel,West,West Gear,In-store,Oregon,105,"6,300",60
"June 24, 2021",Women's Apparel,West,West Gear,In-store,Oregon,105,"7,350",70
"January 17, 2021",Women's Apparel,West,West Gear,In-store,Oregon,45,"2,025",45
"January 24, 2021",Women's Apparel,West,West Gear,In-store,Utah,40,"1,600",40
"February 24, 2021",Women's Athletic Footwear,West,West Gear,In-store,Oregon,40,800,20
"April 24, 2021",Women's Athletic Footwear,West,West Gear,In-store,Oregon,45,"1,013",23
"October 24, 2021",Women's Athletic Footwear,West,West Gear,In-store,Oregon,45,"1,463",33
"March 23, 2021",Women's Athletic Footwear,West,West Gear,In-store,Oregon,50,"1,250",25
"May 25, 2021",Women's Athletic Footwear,West,West Gear,In-store,Oregon,50,"1,375",28
"September 25, 2021",Women's Athletic Footwear,West,West Gear,In-store,Oregon,50,"1,000",20
"November 24, 2021",Women's Athletic Footwear,West,West Gear,In-store,Oregon,55,"2,475",45
"August 24, 2021",Women's Athletic Footwear,West,West Gear,In-store,Oregon,70,"2,975",43
"December 23, 2021",Women's Athletic Footwear,West,West Gear,In-store,Oregon,70,"3,850",55
"June 24, 2021",Women's Athletic Footwear,West,West Gear,In-store,Oregon,80,"4,200",53
"July 23, 2021",Women's Athletic Footwear,West,West Gear,In-store,Oregon,85,"4,675",55
"January 17, 2021",Women's Athletic Footwear,West,West Gear,In-store,Oregon,45,"1,125",25
"January 24, 2021",Women's Athletic Footwear,West,West Gear,In-store,Utah,40,800,20
"November 24, 2021",Women's Street Footwear,West,West Gear,In-store,Oregon,45,"2,138",48
"September 25, 2021",Women's Street Footwear,West,West Gear,In-store,Oregon,50,"1,250",25
"October 24, 2021",Women's Street Footwear,West,West Gear,In-store,Oregon,50,"1,750",35
"March 23, 2021",Women's Street Footwear,West,West Gear,In-store,Oregon,55,"1,925",35
"May 25, 2021",Women's Street Footwear,West,West Gear,In-store,Oregon,55,"1,925",35
"April 24, 2021",Women's Street Footwear,West,West Gear,In-store,Oregon,60,"1,950",33
"August 24, 2021",Women's Street Footwear,West,West Gear,In-store,Oregon,70,"4,550",65
"December 23, 2021",Women's Street Footwear,West,West Gear,In-store,Oregon,70,"3,850",55
"June 24, 2021",Women's Street Footwear,West,West Gear,In-store,Oregon,80,"5,200",65
"July 23, 2021",Women's Street Footwear,West,West Gear,In-store,Oregon,90,"5,850",65
"January 17, 2021",Women's Street Footwear,West,West Gear,In-store,Oregon,45,"1,800",40
"February 17, 2021",Women's Street Footwear,West,West Gear,In-store,Oregon,45,"1,800",40
"January 24, 2021",Women's Street Footwear,West,West Gear,In-store,Utah,40,"1,400",35
"February 24, 2021",Women's Street Footwear,West,West Gear,In-store,Utah,40,"1,400",35
"March 5, 2021",Men's Apparel,Midwest,Foot Locker,In-store,Iowa,30,450,15
"September 7, 2021",Men's Apparel,Midwest,Foot Locker,In-store,Iowa,35,525,15
"June 6, 2021",Men's Apparel,Midwest,Foot Locker,In-store,Iowa,35,613,18
"February 6, 2021",Men's Apparel,Midwest,Foot Locker,In-store,Iowa,40,600,15
"October 6, 2021",Men's Apparel,Midwest,Foot Locker,In-store,Iowa,45,563,13
"May 7, 2021",Men's Apparel,Midwest,Foot Locker,In-store,Iowa,45,675,15
"August 6, 2021",Men's Apparel,Midwest,Foot Locker,In-store,Iowa,50,875,18
"July 5, 2021",Men's Apparel,Midwest,Foot Locker,In-store,Iowa,50,"1,000",20
"April 6, 2021",Men's Apparel,Midwest,Foot Locker,In-store,Iowa,60,750,13
"January 18, 2021",Men's Apparel,Midwest,Foot Locker,In-store,Michigan,40,"1,300",33
"December 15, 2021",Men's Apparel,Midwest,Foot Locker,In-store,Michigan,60,"3,300",55
"September 19, 2021",Men's Apparel,Midwest,Foot Locker,In-store,Missouri,25,688,28
"October 18, 2021",Men's Apparel,Midwest,Foot Locker,In-store,Missouri,35,788,23
"August 18, 2021",Men's Apparel,Midwest,Foot Locker,In-store,Missouri,35,"1,050",30
"April 18, 2021",Men's Apparel,Midwest,Foot Locker,In-store,Missouri,40,900,23
"February 18, 2021",Men's Apparel,Midwest,Foot Locker,In-store,Missouri,40,"1,300",33
"June 18, 2021",Men's Apparel,Midwest,Foot Locker,In-store,Missouri,40,"1,400",35
"July 17, 2021",Men's Apparel,Midwest,Foot Locker,In-store,Missouri,40,"1,500",38
"May 19, 2021",Men's Apparel,Midwest,Foot Locker,In-store,Missouri,45,"1,125",25
"November 18, 2021",Men's Apparel,Midwest,Foot Locker,In-store,Missouri,45,"1,350",30
"March 17, 2021",Men's Apparel,Midwest,Foot Locker,In-store,Missouri,45,"1,125",25
"November 9, 2021",Men's Apparel,Midwest,Foot Locker,In-store,North Dakota,60,900,15
"December 8, 2021",Men's Apparel,Midwest,Foot Locker,In-store,North Dakota,60,"1,200",20
"January 6, 2021",Men's Apparel,Midwest,Foot Locker,In-store,North Dakota,40,600,15
"March 5, 2021",Men's Athletic Footwear,Midwest,Foot Locker,In-store,Iowa,20,350,18
"April 6, 2021",Men's Athletic Footwear,Midwest,Foot Locker,In-store,Iowa,20,350,18
"June 6, 2021",Men's Athletic Footwear,Midwest,Foot Locker,In-store,Iowa,30,825,28
"September 7, 2021",Men's Athletic Footwear,Midwest,Foot Locker,In-store,Iowa,30,825,28
"October 6, 2021",Men's Athletic Footwear,Midwest,Foot Locker,In-store,Iowa,35,875,25
"May 7, 2021",Men's Athletic Footwear,Midwest,Foot Locker,In-store,Iowa,40,900,23
"July 5, 2021",Men's Athletic Footwear,Midwest,Foot Locker,In-store,Iowa,45,"1,350",30
"August 6, 2021",Men's Athletic Footwear,Midwest,Foot Locker,In-store,Iowa,45,"1,350",30
"February 18, 2021",Men's Athletic Footwear,Midwest,Foot Locker,In-store,Michigan,30,975,33
"January 18, 2021",Men's Athletic Footwear,Midwest,Foot Locker,In-store,Michigan,30,"1,275",43
"October 18, 2021",Men's Athletic Footwear,Midwest,Foot Locker,In-store,Missouri,25,875,35
"November 18, 2021",Men's Athletic Footwear,Midwest,Foot Locker,In-store,Missouri,25,875,35
"April 18, 2021",Men's Athletic Footwear,Midwest,Foot Locker,In-store,Missouri,30,825,28
"June 18, 2021",Men's Athletic Footwear,Midwest,Foot Locker,In-store,Missouri,30,"1,050",35
"September 19, 2021",Men's Athletic Footwear,Midwest,Foot Locker,In-store,Missouri,30,"1,200",40
"March 17, 2021",Men's Athletic Footwear,Midwest,Foot Locker,In-store,Missouri,35,"1,050",30
"December 17, 2021",Men's Athletic Footwear,Midwest,Foot Locker,In-store,Missouri,35,"1,575",45
"May 19, 2021",Men's Athletic Footwear,Midwest,Foot Locker,In-store,Missouri,35,"1,138",33
"July 17, 2021",Men's Athletic Footwear,Midwest,Foot Locker,In-store,Missouri,35,"1,750",50
"August 18, 2021",Men's Athletic Footwear,Midwest,Foot Locker,In-store,Missouri,40,"1,900",48
"November 9, 2021",Men's Athletic Footwear,Midwest,Foot Locker,In-store,North Dakota,40,"1,000",25
"December 8, 2021",Men's Athletic Footwear,Midwest,Foot Locker,In-store,North Dakota,50,"1,500",30
"February 6, 2021",Men's Athletic Footwear,Midwest,Foot Locker,In-store,North Dakota,30,450,15
"January 6, 2021",Men's Athletic Footwear,Midwest,Foot Locker,In-store,North Dakota,30,750,25
"March 5, 2021",Men's Street Footwear,Midwest,Foot Locker,In-store,Iowa,20,940,47
"April 6, 2021",Men's Street Footwear,Midwest,Foot Locker,In-store,Iowa,20,950,48
"September 7, 2021",Men's Street Footwear,Midwest,Foot Locker,In-store,Iowa,35,"1,663",48
"June 6, 2021",Men's Street Footwear,Midwest,Foot Locker,In-store,Iowa,35,"1,838",53
"October 6, 2021",Men's Street Footwear,Midwest,Foot Locker,In-store,Iowa,45,"1,800",40
"August 6, 2021",Men's Street Footwear,Midwest,Foot Locker,In-store,Iowa,50,"2,625",53
"July 5, 2021",Men's Street Footwear,Midwest,Foot Locker,In-store,Iowa,50,"2,750",55
"May 7, 2021",Men's Street Footwear,Midwest,Foot Locker,In-store,Iowa,60,"3,120",52
"January 18, 2021",Men's Street Footwear,Midwest,Foot Locker,In-store,Michigan,30,"1,875",63
"February 18, 2021",Men's Street Footwear,Midwest,Foot Locker,In-store,Michigan,30,"2,025",68
"November 18, 2021",Men's Street Footwear,Midwest,Foot Locker,In-store,Missouri,35,"1,750",50
"October 18, 2021",Men's Street Footwear,Midwest,Foot Locker,In-store,Missouri,35,"1,838",53
"April 18, 2021",Men's Street Footwear,Midwest,Foot Locker,In-store,Missouri,35,"2,013",58
"June 18, 2021",Men's Street Footwear,Midwest,Foot Locker,In-store,Missouri,35,"2,100",60
"September 19, 2021",Men's Street Footwear,Midwest,Foot Locker,In-store,Missouri,35,"2,100",60
"March 17, 2021",Men's Street Footwear,Midwest,Foot Locker,In-store,Missouri,35,"2,170",62
"May 19, 2021",Men's Street Footwear,Midwest,Foot Locker,In-store,Missouri,40,"2,480",62
"August 18, 2021",Men's Street Footwear,Midwest,Foot Locker,In-store,Missouri,40,"2,800",70
"July 17, 2021",Men's Street Footwear,Midwest,Foot Locker,In-store,Missouri,40,"3,000",75
"December 17, 2021",Men's Street Footwear,Midwest,Foot Locker,In-store,Missouri,45,"2,925",65
"January 6, 2021",Men's Street Footwear,Midwest,Foot Locker,In-store,North Dakota,30,"1,350",45
"February 6, 2021",Men's Street Footwear,Midwest,Foot Locker,In-store,North Dakota,30,"1,500",50
"November 9, 2021",Men's Street Footwear,Midwest,Foot Locker,In-store,North Dakota,50,"2,000",40
"December 8, 2021",Men's Street Footwear,Midwest,Foot Locker,In-store,North Dakota,60,"3,000",50
"February 6, 2021",Women's Apparel,Midwest,Foot Locker,In-store,Iowa,15,375,25
"March 5, 2021",Women's Apparel,Midwest,Foot Locker,In-store,Iowa,20,500,25
"September 7, 2021",Women's Apparel,Midwest,Foot Locker,In-store,Iowa,40,900,23
"May 7, 2021",Women's Apparel,Midwest,Foot Locker,In-store,Iowa,50,"1,375",28
"April 6, 2021",Women's Apparel,Midwest,Foot Locker,In-store,Iowa,50,"1,250",25
"June 6, 2021",Women's Apparel,Midwest,Foot Locker,In-store,Iowa,55,"1,788",33
"August 6, 2021",Women's Apparel,Midwest,Foot Locker,In-store,Iowa,55,"1,925",35
"July 5, 2021",Women's Apparel,Midwest,Foot Locker,In-store,Iowa,55,"2,063",38
"January 18, 2021",Women's Apparel,Midwest,Foot Locker,In-store,Michigan,30,"1,275",43
"December 15, 2021",Women's Apparel,Midwest,Foot Locker,In-store,Michigan,65,"4,225",65
"February 18, 2021",Women's Apparel,Midwest,Foot Locker,In-store,Missouri,30,"1,200",40
"April 18, 2021",Women's Apparel,Midwest,Foot Locker,In-store,Missouri,30,"1,050",35
"September 19, 2021",Women's Apparel,Midwest,Foot Locker,In-store,Missouri,30,"1,050",35
"March 17, 2021",Women's Apparel,Midwest,Foot Locker,In-store,Missouri,35,"1,225",35
"October 18, 2021",Women's Apparel,Midwest,Foot Locker,In-store,Missouri,40,"1,400",35
"August 18, 2021",Women's Apparel,Midwest,Foot Locker,In-store,Missouri,40,"1,900",48
"June 18, 2021",Women's Apparel,Midwest,Foot Locker,In-store,Missouri,45,"2,363",53
"July 17, 2021",Women's Apparel,Midwest,Foot Locker,In-store,Missouri,45,"2,475",55
"November 18, 2021",Women's Apparel,Midwest,Foot Locker,In-store,Missouri,50,"2,000",40
"May 19, 2021",Women's Apparel,Midwest,Foot Locker,In-store,Missouri,50,"1,750",35
"January 6, 2021",Women's Apparel,Midwest,Foot Locker,In-store,North Dakota,30,750,25
"October 9, 2021",Women's Apparel,Midwest,Foot Locker,In-store,North Dakota,55,"1,375",25
"November 9, 2021",Women's Apparel,Midwest,Foot Locker,In-store,North Dakota,65,"1,625",25
"December 8, 2021",Women's Apparel,Midwest,Foot Locker,In-store,North Dakota,65,"1,950",30
"March 5, 2021",Women's Athletic Footwear,Midwest,Foot Locker,In-store,Iowa,15,150,10
"April 6, 2021",Women's Athletic Footwear,Midwest,Foot Locker,In-store,Iowa,15,150,10
"February 6, 2021",Women's Athletic Footwear,Midwest,Foot Locker,In-store,Iowa,25,188,8
"September 7, 2021",Women's Athletic Footwear,Midwest,Foot Locker,In-store,Iowa,25,375,15
"June 6, 2021",Women's Athletic Footwear,Midwest,Foot Locker,In-store,Iowa,25,438,18
"May 7, 2021",Women's Athletic Footwear,Midwest,Foot Locker,In-store,Iowa,35,438,13
"October 6, 2021",Women's Athletic Footwear,Midwest,Foot Locker,In-store,Iowa,35,438,13
"July 5, 2021",Women's Athletic Footwear,Midwest,Foot Locker,In-store,Iowa,40,700,18
"August 6, 2021",Women's Athletic Footwear,Midwest,Foot Locker,In-store,Iowa,40,800,20
"December 15, 2021",Women's Athletic Footwear,Midwest,Foot Locker,In-store,Michigan,50,"2,750",55
"January 18, 2021",Women's Athletic Footwear,Midwest,Foot Locker,In-store,Michigan,25,688,28
"September 19, 2021",Women's Athletic Footwear,Midwest,Foot Locker,In-store,Missouri,15,413,28
"April 18, 2021",Women's Athletic Footwear,Midwest,Foot Locker,In-store,Missouri,25,500,20
"October 18, 2021",Women's Athletic Footwear,Midwest,Foot Locker,In-store,Missouri,25,563,23
"February 18, 2021",Women's Athletic Footwear,Midwest,Foot Locker,In-store,Missouri,25,625,25
"August 18, 2021",Women's Athletic Footwear,Midwest,Foot Locker,In-store,Missouri,25,813,33
"November 18, 2021",Women's Athletic Footwear,Midwest,Foot Locker,In-store,Missouri,25,813,33
"June 18, 2021",Women's Athletic Footwear,Midwest,Foot Locker,In-store,Missouri,25,875,35
"March 17, 2021",Women's Athletic Footwear,Midwest,Foot Locker,In-store,Missouri,30,600,20
"May 19, 2021",Women's Athletic Footwear,Midwest,Foot Locker,In-store,Missouri,30,675,23
"July 17, 2021",Women's Athletic Footwear,Midwest,Foot Locker,In-store,Missouri,30,"1,125",38
"January 6, 2021",Women's Athletic Footwear,Midwest,Foot Locker,In-store,North Dakota,25,250,10
"November 9, 2021",Women's Athletic Footwear,Midwest,Foot Locker,In-store,North Dakota,40,700,18
"December 8, 2021",Women's Athletic Footwear,Midwest,Foot Locker,In-store,North Dakota,50,"1,000",20
"April 6, 2021",Women's Street Footwear,Midwest,Foot Locker,In-store,Iowa,10,175,18
"March 5, 2021",Women's Street Footwear,Midwest,Foot Locker,In-store,Iowa,10,225,23
"September 7, 2021",Women's Street Footwear,Midwest,Foot Locker,In-store,Iowa,25,438,18
"June 6, 2021",Women's Street Footwear,Midwest,Foot Locker,In-store,Iowa,25,500,20
"October 6, 2021",Women's Street Footwear,Midwest,Foot Locker,In-store,Iowa,35,525,15
"May 7, 2021",Women's Street Footwear,Midwest,Foot Locker,In-store,Iowa,35,700,20
"July 5, 2021",Women's Street Footwear,Midwest,Foot Locker,In-store,Iowa,40,900,23
"August 6, 2021",Women's Street Footwear,Midwest,Foot Locker,In-store,Iowa,40,900,23
"December 15, 2021",Women's Street Footwear,Midwest,Foot Locker,In-store,Michigan,50,"3,000",60
"February 18, 2021",Women's Street Footwear,Midwest,Foot Locker,In-store,Michigan,20,750,38
"January 18, 2021",Women's Street Footwear,Midwest,Foot Locker,In-store,Michigan,20,850,43
"September 19, 2021",Women's Street Footwear,Midwest,Foot Locker,In-store,Missouri,15,450,30
"April 18, 2021",Women's Street Footwear,Midwest,Foot Locker,In-store,Missouri,20,550,28
"October 18, 2021",Women's Street Footwear,Midwest,Foot Locker,In-store,Missouri,25,625,25
"November 18, 2021",Women's Street Footwear,Midwest,Foot Locker,In-store,Missouri,25,738,30
"March 17, 2021",Women's Street Footwear,Midwest,Foot Locker,In-store,Missouri,25,875,35
"June 18, 2021",Women's Street Footwear,Midwest,Foot Locker,In-store,Missouri,25,938,38
"May 19, 2021",Women's Street Footwear,Midwest,Foot Locker,In-store,Missouri,30,900,30
"July 17, 2021",Women's Street Footwear,Midwest,Foot Locker,In-store,Missouri,30,"1,275",43
"August 18, 2021",Women's Street Footwear,Midwest,Foot Locker,In-store,Missouri,35,"1,400",40
